dt,source,domain,url,title,summary,image,brief,body,raw_page,from
2016-12-16,网易新闻 ,,http://news.163.com/16/1216/11/C8DFAFMP00018AOP.html,停止“徽文化”的“异地保护”,,,"(原标题:停止“徽文化”的“异地保护”) 本报讯 徽州文化生态保护试验区在皖南国际旅游示范区建设中具有重要作用。今年4月,国家文化部文化生态保护实验区评估组对...  百度快照",,,
2016-12-10,网易新闻 ,,http://news.163.com/16/1210/14/C7UAMRR3000187V5.html,30余位中外书画家皖南体验“徽文化”,,,来自中国、俄罗斯、印度、印度尼西亚、意大利、新加坡、日本和美国等十多个国家和地区的30余位书画家9日至10日在皖南体验“徽文化”。...  7条相同新闻  -  百度快照,,,
2016-12-14,新华网安徽站 ,,http://www.ah.xinhuanet.com/20161214/3576901_c.html,30余位中外书画家安徽体验“徽文化”,,,"12月9日至10日,来自中国、俄罗斯、印度、印度尼西亚、意大利、新加坡、日本和美国等十多个国家和地区的30余位书画家应邀赴皖南体验“徽文化”。  百度快照",,,
2016-11-29,网易新闻 ,,http://news.163.com/16/1129/10/C71J7CQL000187VI.html,黄山:“活态”传承徽文化,,,"(原标题:黄山:“活态”传承徽文化) [编者按] 我省文化底蕴深厚,自然景观秀丽,风貌特色鲜明,现存大量传统建筑、传统村落、传统民居及其他历史遗存,具有很高的历史...  5条相同新闻  -  百度快照",,,
2016-12-09,东方财富网 ,,"http://stock.eastmoney.com/news/1354,20161209691914768.html",黄山旅游:旅游与徽文化融合,,,"华安证券认为,黄山旅游成为黄山市乃至安徽省旅游资源的运作平台,这也是安徽省和黄山市对公司的定位。去年召开的黄山风景区改革发展座谈会上,提出公司要把旅游与徽文化...  2条相同新闻  -  百度快照",,,
2016-10-04,凤凰网 ,,http://v.ifeng.com/news/society/201610/017002e4-89ca-11e6-9b3a-002590c2aaeb.shtml,安徽徽文化博物馆:梦回古徽州,,,安徽徽文化博物馆:梦回古徽州 资讯 > 社会 > 看东方 2016-10-04 08:50:00 02:23 43.2万 新浪微博 QQ 腾讯空间 微信展开 开心网 网易微博 飞信 百度贴吧...  2条相同新闻  -  百度快照,,,
2016-10-01,新浪新闻 ,,http://news.sina.com.cn/c/2016-10-01/doc-ifxwmamz0165378.shtml,徽州古城今日人气旺 游客看大戏游古街品徽文化,,,"原标题:徽州古城今日人气旺游客看大戏游古街品徽文化凡本报记者署名文字、图片,版权均属新安晚报所有。任何媒体、网站或个人,未经授权不得转载、链接、转贴或以其他...  2条相同新闻  -  百度快照",,,
2016-09-28,新华网 ,,http://news.xinhuanet.com/city/2016-09/28/c_129303683.htm,唤醒徽文化“活化石”,,,"唤醒徽文化“活化石”---“在这里生活真的很舒服,不仅空气比城里清新,环境宜人,而且古村文化底蕴丰厚,精神上很愉悦。据安徽省住房城乡建设厅村镇规划建设处处长...  百度快照",,,
2016-09-28,腾讯财经 ,,http://finance.qq.com/a/20160928/012414.htm,徽文化沙龙 解密徽商之道,,,"深圳商报讯 (记者 陈广琳)由深圳市社科联主办、深圳市徽文化研究会承办的第二期徽文化沙龙日前在福田区图书馆举行,安徽大学徽学研究中心主任、中国著名徽学专家、...  百度快照",,,
2016-12-07,人民网安徽站 ,,http://ah.people.com.cn/n2/2016/1207/c351992-29427308.html,黄山市屯溪区黎阳镇:加快徽文化传统旅游产业发展,,,"黄山黎阳,“两江交汇”、“三省通衢”,自古为茶叶、粮食、食盐、木材等物资重要集散地,勤劳诚信的徽州商人,曾称雄中华商界三百余年,创造了“无徽不成镇”的神话...  百度快照",,,
2016-09-24,21CN ,,http://news.21cn.com/caiji/roll1/a/2016/0924/14/31570113.shtml,合肥万达城24日开业 徽文化遇上世界级娱乐,,,"金秋月,巢湖边,万达城,合肥行。据介绍,合肥万达城一期占地160公顷,总建筑面积300万平方米,文化旅游投资240亿元,规划旅游、文化、体育、商业、酒店五大内容,首期开业...  5条相同新闻  -  百度快照",,,
2016-09-24,新浪财经 ,,http://finance.sina.com.cn/roll/2016-09-24/doc-ifxwermp3788476.shtml,合肥万达城盛大开业 徽文化特色鲜明,,,"9月24日,合肥万达城盛大开业,这是万达今年开业的第2个万达城,也是开业的第5个大型文化旅游项目。世界创新的游乐设备、室内室外结合的游乐方式、鲜明的徽派文化特色...  30条相同新闻  -  百度快照",,,
2016-11-29,中国网福建频道 ,,http://fj.china.com.cn/p/251971.html,行走徽杭古道 体验徽州文化,,,"徽杭古道始称逍遥岩古道,初建于唐代,至今已有一千多年历史,与丝绸之路、茶马古道一起被称为“中国三大古道”。置身其中,仿佛和他们相伴而行的是古徽州第一忠...  4条相同新闻  -  百度快照",,,
2016-11-27,浙江在线 ,,http://cs.zjol.com.cn/system/2016/11/27/021382288.shtml,走进徽杭古道 品味徽州文化,,,"浙江在线11月27日讯(王淼)11月25日27日,由安徽新媒体集团主办,黄山徽之源体育旅游公司、徽杭古道景区协办的行道悟道德道徽杭古道行走体验活动在绩溪举行。据悉,...  3条相同新闻  -  百度快照",,,
2016-11-25,合肥房地产交易网 ,,http://news.hfhouse.com/html/2486089.html,【宝利丰广场】11月进度 徽文化街区全面建设,,,"宝利丰广场大型购物中心徽文化街区目前正在全面建设中,绿网已拆。高层3#、5#、6#、7#、9#准现房呈现,宝利丰广场爱情公寓最后1栋16#楼已封顶,绿网未拆。  百度快照",,,
2016-11-15,万家热线 ,,http://365jia.cn/news/2016-11-15/351360F99DB3A22D_2.html,各类卡通包公亮相地铁1号线 合肥首列主题专列尽显“徽文化”,,,"按照今年12月正式开通运营的计划,合肥轨道交通1号线试运行进展顺利,1号线26辆列车全部进入车辆段,试运营已经进入“倒计时”。市轨道公司负责人表示,1号线试运行总...  8条相同新闻  -  百度快照",,,
2016-09-30,凤凰网 ,,http://news.ifeng.com/a/20160930/50050551_0.shtml,"万达徽文化主题乐园大门正式开启,探秘旅程必不可少!",,,"9月24日,合肥万达文化旅游城国际酒店群正式开业。这是继南昌万达城之后,今年内开业的第二座万达城,也是万达开业的第五个大型文化旅游项目。王健林更是携妻儿合体...  3条相同新闻  -  百度快照",,,
2016-10-19,新华网安徽站 ,,http://www.ah.xinhuanet.com/edu/zhuanti/jyzxzxd/20161019/3493562_c.html,歙县:传统徽文化与现代精神文明的融合,,,"在校园文化建设上,歙县桂林中心学校注重传统。据悉,徽州文化传统中有这样一项,古时有人考取进士后,会在自家院落内种下一棵桂花树。沿承这项文化传统,汪献忠在校内提...  百度快照",,,
2016-08-20,网易新闻 ,,http://news.163.com/16/0820/19/BUUGR4VK000146BE.html,近40位海外文化侨社负责人赴皖体验“徽文化”,,,(原标题:近40位海外文化侨社负责人赴皖体验“徽文化”) 中新社黄山8月20日电 (仕学龙 赵强)由中国国务院侨务办公室宣传司和安徽省侨办联合组织的“文化中国之...  11条相同新闻  -  百度快照,,,
2016-10-25,市场信息报 ,,http://www.scxxb.com.cn/html/2016/stny_1025/219245.html,安徽卢村:保护徽文化建设新农村全力打造中国美丽休闲乡村样板,,,"卢村地处安徽省南端、黄山风景区西南的黟县北部,隶属于黟县宏村镇,始建于南唐时期,至今已有一千多年的历史,距离世界文化遗产宏村仅1000米,距离黄山风景区20余公里...  百度快照",,,
2016-10-04,cctv新闻 ,,http://news.cctv.com/2016/10/04/VIDEbe3TfBkrYCFmh2mm8Tdu161004.shtml,[看东方]安徽徽文化博物馆:梦回古徽州,,,[看东方]安徽徽文化博物馆:梦回古徽州 发布时间:2016年10月04日 10:13 | 进入复兴论坛 | 来源:央视网 | 手机看新闻 | 手机看视频 ...  百度快照,,,
2016-10-03,cctv新闻 ,,http://news.cctv.com/2016/10/03/VIDEcx6m1FZ7BxGHl2Dfw3vd161003.shtml,[东方新闻]安徽徽文化博物馆:梦回古徽州,,,[东方新闻]安徽徽文化博物馆:梦回古徽州 发布时间:2016年10月03日 21:41 | 进入复兴论坛 | 来源:央视网 | 手机看新闻 | 手机看视频 ...  百度快照,,,
2016-08-18,网易新闻 ,,http://news.163.com/16/0818/09/BUOAB42200014AED.html,学子体验徽文化,,,"(原标题:学子体验徽文化) 今年暑假,浙江传媒学院电视艺术学院“走进徽派”暑期实践团队一行8人来到了黟县宏村开展以拍摄徽派建筑为辅、探寻徽州文化为核心的暑期实践...  3条相同新闻  -  百度快照",,,
2016-09-09,华夏经纬网 ,,http://www.huaxia.com/xtzx/xcyw/2016/09/5002742.html,一次徽文化的探寻之旅——随访台湾基层人士参访团来宣考察侧记,,,"陈诗椿来自台湾高雄,和他同行的还有40名台湾基层人士,他们组成“台湾基层人士参访团”探寻徽文化。9月4日他们来到首站泾县宣纸文化园,体验宣纸制造技艺。陈诗椿的徽...  3条相同新闻  -  百度快照",,,
2016-08-10,网易新闻 ,,http://news.163.com/16/0810/10/BU3ORCTI00014AED.html,体验徽文化,,,"(原标题:体验徽文化) 近日,曼谷中国文化中心选派的优秀学员到我省访问,近距离感受中国的徽文化,做泰中友好的交流使者和泰中文化的传播者。学员们先后在合肥市...  3条相同新闻  -  百度快照",,,
2016-08-05,人民日报人民网 ,,http://paper.people.com.cn/rmrbhwb/html/2016-08/05/content_1701256.htm,海归人士子女体验“徽文化” - 人民日报海外版-人民网,,,"日前,安徽省首届海归人士子女体验“徽文化”夏令营在合肥开营。来自美国得克萨斯州及安徽省内10余名海归人士子女参加。 (图片来源:中国新闻网)  夏令营营员正在体验...  百度快照",,,
2016-08-04,网易新闻 ,,http://news.163.com/16/0804/10/BTKB4U3V00014SEH.html,贴身保护徽文化“活化石”,,,"(原标题:贴身保护徽文化“活化石”) 2013年初,由香港著名影星成龙引发的“古建捐献门”事件,引起社会对徽州古民居保护的持续关注。时至今日,人们仍能在多种场合...  2条相同新闻  -  百度快照",,,
2016-08-01,网易新闻 ,,http://news.163.com/16/0801/21/BTDQFHNT00014JB6.html,海归人士子女体验“徽文化”,,,"来自中科大附中初二年级的罗心怡1日告诉记者,她喜欢“徽文化”中的徽派建筑,白墙黛瓦,古朴典雅。当日,安徽省首届海归人士子女体验“徽文化”夏令营开营仪式在合肥...  7条相同新闻  -  百度快照",,,
2016-09-24,万家热线 ,,http://365jia.cn/news/2016-09-24/0791BF6B617FAD97.html,合肥庐江三食六巷美食街正式开街 打造徽文化旅居胜地,,,"自此,汤池翻开了旅游发展的新篇章,安徽人多了一处必去的徽文化旅居胜地。 政商同剪彩共同见证汤池明天 合肥市旅游局局长、庐江县县长、中国南山集团总经理等20位...  百度快照",,,
2016-09-12,中国台湾网 ,,http://www.taiwan.cn/local/anhui/dongtaixinwen/201609/t20160912_11566347.htm,皖、鄂两省青年台胞到歙县考察徽文化,,,"为进一步增强青年台胞的历史责任感和使命感,更好地传承和弘扬徽州传统文化,9月9日,安徽、湖北两省青年台胞培训交流团一行52人在安徽省台联秘书长张胜利陪同下到...  百度快照",,,
2016-07-15,新华网 ,,http://news.xinhuanet.com/house/hf/2016-07-15/c_1119226261.htm,雍锦会客厅首期开讲 徽文化传播者君豪带你用创意镌刻人生,,,"雍锦会客厅是雍锦半岛邀约合肥行业精英领袖,全力打造的一档高端访谈栏目。以致敬自然的湖山空间,发起一场自然、空间与人的高雅对话。谈谈生活、谈谈美学、谈谈生活之外...  百度快照",,,
2016-09-07,光明网 ,,http://difang.gmw.cn/newspaper/2016-09/07/content_115984579.htm,杨丽萍:将舞蹈元素和徽州文化的魅力结合好,,,"□记者樊成柱她是叱咤舞林40多年的“孔雀女王”、云南民族文化的经典“符号”,从《云南映象》到《藏迷》、从《云南的响声》到《孔雀》,她的作品个个经典,是习...  百度快照",,,
2016-07-06,凤凰汽车 ,,http://auto.ifeng.com/chengdu/shangqing/2016070610124.shtml,蔚揽旅行轿车280 TSI带您领略徽州文化,,,"蔚揽旅行轿车的优良驾乘环境也将我们旅途的疲惫最小化,使得我们有充足的精力去探寻古朴的徽州文化。 领略徽派建筑 青砖黛瓦马头墙,回廊挂落花格窗。站在这粉墙黛瓦...  3条相同新闻  -  百度快照",,,
2016-09-02,安徽网 ,,http://www.ahwang.cn/hefei/20160902/1556198.shtml,巢湖学院大学生赴歙县考察徽文化,,,"“一生痴绝处,无梦到徽州”,为进一步增强青年的历史责任感和使命感,更好地传承和弘扬徽州传统文化,近日,巢湖学院体育学院团总支学生会组织大学生考察团,赶赴黄山市...  百度快照",,,
2016-08-28,东方烟草网 ,,http://www.eastobacco.com/luyanshichuang/201608/t20160829_409179.html,“红方印”中的徽文化,,,"曹义顺烟庄烟丝“红方印”。 何为“红方印”?《徽州烟文化》一书对“红方印”作了简要解释:“红方印”,是指烟丝包装纸上的红印图案,一般标有店号、烟丝品...  百度快照",,,
2016-08-16,中国台湾网 ,,http://www.taiwan.cn/local/anhui/dongtaixinwen/201608/t20160816_11539265.htm,2016台湾青年学生徽文化夏令营在滁州市开营,,,"8月15日,2016台湾青年学生徽文化夏令营在滁州学院举行开营仪式。省台办、省教育厅、滁州学院有关领导及来自台湾高校的48名青年学生与滁州学生部分学生共同参与活动。...  百度快照",,,
2016-07-12,凤凰网 ,,http://news.ifeng.com/a/20160712/49337760_0.shtml,花为媒 唱响徽文化 塑品牌 做好徽文章,,,"近年来,围绕“做徽文化在合肥的载体”这一目标定位,裕丰花市以“弘扬徽派文化,推进品牌管理,围绕做大做强,力争上市发展”为发展目标,自我加压,创新工作,努力通过...  4条相同新闻  -  百度快照",,,
2016-07-20,中国侨网 ,,http://www.chinaqw.com/hwjy/2016/07-20/95977.shtml,海外华裔青少年赴安徽黄山感知徽州文化,,,"7月16日,“亲情中华,徽风皖韵”夏令营歙县营在育鸿学校开营。... 本届夏令营以“亲情中华,徽风皖韵”为主题,旨在弘扬中华民族优秀文化,支持并促进华文教育的发展,...  百度快照",,,
2016-07-28,新华网 ,,http://news.xinhuanet.com/mrdx/2016-07/28/c_135547039.htm,徽州文化园“徽州记忆”活动剪影,,,"黄山徽州文化园,以大黄山旅游圈为依托,徽州文化为源泉,将文化、景区和养生进行有效结合,为广大中老年人打造了一片顶级休闲养生旅居之地。历经数十年发展,文化园...  百度快照",,,
2016-11-09,中安在线 ,,http://ah.anhuinews.com/system/2016/11/09/007502064.shtml,绩溪举办中国徽菜美食文化旅游节,,,"张冬云指出,绩溪是徽文化的重要组成部分,徽菜、徽厨是徽文化的重要代表。千百年来,绩溪人走遍祖国的大江南北,传承着厨师技艺,展示出勤劳善良、热情好客的质朴民风,...  2条相同新闻  -  百度快照",,,
2016-07-28,新华网安徽站 ,,http://www.ah.xinhuanet.com/20160728/3318438_c.html,26个国家青年汉学家来安徽考察徽州文化,,,"7月17日至20日,参加文化部、中国社会科学院联合主办的2016“青年汉学家研修计划”学员班的国外汉学专家,在安徽黄山考察中华历史文化和中国乡村风貌。  2条相同新闻  -  百度快照",,,
2016-06-07,网易新闻 ,,http://news.163.com/16/0607/11/BOV355M500014AED.html,“窗口”传承徽文化,,,"如今,歙县徽班纪念馆已成为歙县展示徽文化的一大亮丽窗口,亦是外地游客和当地群众了解徽班、徽剧的必到之处。歙县徽班纪念馆位于歙县徽州古城打箍井街的曹氏二宅...  3条相同新闻  -  百度快照",,,
2016-06-03,网易新闻 ,,http://news.163.com/16/0603/11/BOKPBHO700014JB6.html,古民居保护的黄山“模式”:守住徽文化“筋骨肉”,,,"黄山市是徽文化的发祥地、皖南民居集聚区,也是皖南国际文化旅游示范区和徽州文化生态保护实验区的核心区域。记者近日随安徽省政协组织的“江淮行”活动深入该地,探访...  15条相同新闻  -  百度快照",,,
2016-07-25,安徽商报 ,,http://epaper.anhuinews.com/html/ahsb/20160725/article_3468619.shtml,创文旅新格局传中华徽文化,,,"合肥万达城三大乐园——徽文化室外乐园,恒温水乐园、高科技电影乐园,是世界NO.1设计公司最新力作、数百种顶级先进的娱乐设备、融合徽州文化精髓和世界尖端科技元素,...  百度快照",,,
2016-07-21,尚七网 ,,http://www.edu777.com/jiaoyu/22737.html,第八届全国“徽文化”研究生暑期学校开学,,,"尚七网讯 7月20日上午,第八届全国“徽文化”研究生暑期学校开班仪式在磬苑校区研究生院多功能厅举行。副校长王群京出席并讲话,研究生院、徽学研究中心等单位负责...  百度快照",,,
2016-05-27,网易新闻 ,,http://news.163.com/16/0527/11/BO2O1QKP00014AEE.html,徽州私人藏书贡献徽文化发展(图),,,"(原标题:徽州私人藏书贡献徽文化发展(图)) 在古徽州这片土地上以及从古徽州走出去的人之中,曾有非常著名的私人藏书家。徽州私人藏书之所以丰富,一是因为这块土地...  百度快照",,,
2016-07-14,合肥晚报 ,,http://epaper.hf365.com/sqb/gxxw/html/2016-07/14/content_214689.htm,感受徽文化 走进博物馆,,,"蜀麓社区党群服务中心的“关爱留守儿童,播撒爱心阳光”主题活动第三站,来到了安徽省源泉民俗博物馆,带领辖区留守儿童了解祖辈们的生活及民俗文化,体验徽文化,了解今天...  百度快照",,,
2016-05-21,网易财经 ,,http://money.163.com/16/0521/03/BNIEJLBP00253B0H.html,推动徽文化走向世界,,,"确实,地名承载着丰富的文化信息,如果说地名是我们回家的路,那么文化则是我们家乡的根。考虑恢复“徽州”这样的地名,实际上就是对徽文化的弘扬。...  8条相同新闻  -  百度快照",,,
2016-07-12,搜铺网 ,,http://www.soupu.com/news/684425,合肥万达城门票发布!218元如何玩转徽文化乐园,,,"搜铺网消息:2016年7月11日19点,合肥万达城门票价格全球发布盛典在黄山风景区隆重举行。作为全球首座徽文化主题乐园和华东最大的室内恒温水乐园,合肥万达城自开建之...  百度快照",,,
2016-06-25,cctv新闻 ,,http://news.cctv.com/2016/06/25/VIDE3acyP5kFhRWoTsE1rNTZ160625.shtml,[安徽新闻联播]新创黄梅戏《不越雷池》:融通廉政传统与徽文化,,,[安徽新闻联播]新创黄梅戏《不越雷池》:融通廉政传统与徽文化 发布时间:2016年06月25日 19:10 | 进入复兴论坛 | 来源:央视网 | ...  百度快照,,,
2017-01-06,新华网安徽站 ,,http://www.ah.xinhuanet.com/20170106/3610948_c.html,"首届《徽文化论坛》暨""安徽地域文化与统战工作""研讨会召开",,,"1月6日,由安徽社会主义学院、安徽中华文化学院主办的首届《徽文化论坛》暨 “安徽地域文化与统战工作”学术研讨会在合肥召开。中共十八届中央委员、全国政协文史和...  百度快照",,,
2016-07-28,安徽网 ,,http://www.ahwang.cn/ent/20160728/1544899.shtml,26个国家青年汉学家来安徽考察徽州文化(图),,,"7月17日至20日,参加文化部、中国社会科学院联合主办的2016“青年汉学家研修计划”学员班的国外汉学专家,在安徽黄山考察中华历史文化和中国乡村风貌。  百度快照",,,
2016-08-29,中国新闻网安徽站 ,,http://www.ah.chinanews.com/news/2016/0829/13524.shtml,李修松会见“文化使者”代表团,,,"8月25日,安徽省政协副主席在合肥稻香楼宾馆亲切会见“文化中国之旅•安徽行”暨“行走皖南路,体验徽文化”代表团,并寄语海外文化侨团广泛传播“徽文化”。省外...  百度快照",,,
2016-08-22,中安在线 ,,http://ah.anhuinews.com/system/2016/08/22/007442654.shtml,王信出席“文化中国之旅”安徽行启动仪式,,,"本次到访安徽的主要是文化侨团的负责人,因此,他希望大家在皖期间多走一走,看一看,实地感受“徽文化”的独特魅力,并借助“文化中国之旅”的平台优势,在海外传播...  7条相同新闻  -  百度快照",,,
2016-06-07,凤凰网 ,,http://news.ifeng.com/a/20160607/48933329_0.shtml,"协商聚力,更好留住徽文化根脉",,,"“博物馆是了解徽文化的窗口,也是传承徽文化的重要载体。 ”洪建华告诉记者,黄山地区有着丰富的非遗文化资源,各级政府对保护工作很重视,但是,黄山地区尚无一家以“...  5条相同新闻  -  百度快照",,,
2016-06-26,安徽电视台 ,,http://www.ahtv.cn/c/2016/0626/00803382.html,新创黄梅戏《不越雷池》:融通廉政传统与徽文化,,,-新创黄梅戏《不越雷池》:融通廉政传统与徽文化点击:  2016高考分数线揭晓  盘点近三年安徽高考头名  《我们的法则》被评“最惨旅行”明  四川:网络女主播的...  百度快照,,,
2016-05-13,网易新闻 ,,http://news.163.com/16/0513/11/BMUMNC2K00014AEE.html,鲍家花园之徽文化古风今传(组图),,,"(原标题:鲍家花园之徽文化古风今传(组图))  鲍家花园,原为清乾隆、嘉庆年间著名徽商、盐法道员鲍启运的私家花园。目前是中国最大的私家园林和盆景观赏地。...  百度快照",,,
2016-05-12,网易新闻 ,,http://news.163.com/16/0512/10/BMS22HIC00014AEE.html,歙县徽班纪念馆展示、传承徽文化(图),,,"如今,歙县徽班纪念馆已成为歙县展示徽文化的一大亮丽窗口,亦是外地游客和当地群众了解徽班、徽剧的必到之处。歙县徽班纪念馆位于歙县徽州古城打箍井街的曹氏二宅...  5条相同新闻  -  百度快照",,,
2016-06-27,人民网安徽站 ,,http://ah.people.com.cn/n2/2016/0627/c358326-28570334-2.html,“端”行皖江抵达宜城 品黄梅调探徽文化,,,"安徽中国黄梅戏博物馆。“听啭一声莺语罢,直教欢喜极人天”,清人王浣溪诗句中所描述的即是诞生于地处淮水之侧,长江之滨的安庆市的国家非物质文化遗产——黄梅戏...  百度快照",,,
2016-06-27,中安在线 ,,http://ah.anhuinews.com/system/2016/06/27/007393139.shtml,“端”行皖江抵达宜城 品黄梅调探徽文化,,,"6月26日,“端”行皖江采风团一行乘车抵达古城安庆,一探宜城近年来在唱响黄梅戏,打好徽字牌,传承传统文化,打造文化名城之路上取得的经验及成效。安徽中国黄梅戏博物...  2条相同新闻  -  百度快照",,,
2016-05-01,网易财经 ,,http://money.163.com/16/0501/13/BLVVHIP900253B0H.html,"黄山市委书记:让徽州文化留下来活起来,是义不容辞的责任",,,"“要让珍贵的徽州文化留下来、活起来。”任泽锋说,“保护好祖辈们留下的这一脉灿烂文化,是我们义不容辞的责任。”以粉墙黛瓦的徽派建筑保护工作为例,任泽锋说,在...  6条相同新闻  -  百度快照",,,
2016-04-19,腾讯财经 ,,http://finance.qq.com/a/20160419/050426.htm,黄山旅游:“黄山(景区)+徽文化”双IP资源呼之欲出,,,"“黄山(景区)+徽文化”一直是黄山市的双IP 资源,黄山独特的地形地貌、气候和资源也是蕴育徽文化的重要基础之一。 黄山旅游(600054)是“黄山(景区)+徽文化”双IP...  2条相同新闻  -  百度快照",,,
2016-06-03,中国网 ,,http://cul.china.com.cn/2016-06/03/content_8813599.htm,古民居保护的黄山“模式”:守住徽文化“筋骨肉”,,,"    黄山市是徽文化的发祥地、皖南民居集聚区,也是皖南国际文化旅游示范区和徽州文化生态保护实验区的核心区域。记者近日随安徽省政协组织的“江淮行”活动...  百度快照",,,
2016-06-01,东海资讯 ,,http://jiangsu.china.com.cn/html/2016/ahnews_0601/5769533.html,"街口镇传承徽文化,徽剧进校园",,,"徽剧为国粹京剧的起源奠定了坚实的基础,是徽文化的重要组成部分,而街源地区是徽剧的发祥地。街口镇王洪养等老人是典型的徽剧人,他们在退休之后,专于徽剧研究,注重...  百度快照",,,
2016-05-31,光明网 ,,http://difang.gmw.cn/newspaper/2016-05/31/content_112861675.htm,我市“本土”徽文化创意纪念品喜获全国大奖,,,"此次博览会期间,我市共选送了5件(项)旅游商品参加,最终,由黄山樱果文化创意有限公司原创的“来自黄山的礼物”系列徽文化“本土”纪念品喜获铜奖,成为我市唯一一...  2条相同新闻  -  百度快照",,,
2016-05-31,安徽商报 ,,http://epaper.anhuinews.com/html/jhsb/20160531/article_3438848.shtml,用石雕续写“徽文化”,,,"用石雕续写“徽文化”“我现在思考的更多的是徽雕文化的传承以及创新发展。石雕是个纯手工的艺术,学习石雕工艺需要较强的吃苦精神,只有持之以恒,方能达到境界。”...  百度快照",,,
2016-05-30,中安在线 ,,http://ah.anhuinews.com/system/2016/05/30/007368373.shtml,黄山徽文化纪念品喜获全国大奖,,,"此次博览会期间,黄山共选送了5件(项)旅游商品参加,最终,由黄山樱果文化创意有限公司原创的“来自黄山的礼物”系列徽文化“本土”纪念品喜获铜奖,成为黄山唯一一家...  百度快照",,,
2016-05-26,黄山新闻网 ,,http://www.newshs.com/tvnews/news/2016/5/26/1464226932175.shtml,简讯:黄山学院开展“徽文化进大位”活动,,,简讯:黄山学院开展“徽文化进大位”活动发布时间:2016-05-26 来源: 作者: 一键分享至:相关新闻  休宁县家庭农场蓬勃发展 黄山市举办“无记分 有奖励”抽奖活动 ...  百度快照,,,
2016-05-18,新华网安徽站 ,,http://www.ah.xinhuanet.com/20160518/3149347_c.html,“千古黟技 匠人圣地”徽文化体验传承项目落户西递,,,"淳璞旅游集团负责人表示,百匠堂项目落户西递,将彻底打破目前徽文化高冷峻的状态和游客基本是看白墙黑瓦马头墙的局面,醇厚的徽文化将在黟县鲜活起来灵动起来,将会让世...  百度快照",,,
2016-05-20,光明网 ,,http://difang.gmw.cn/newspaper/2016-05/20/content_112607985.htm,让徽文化走出去活起来,,,"□记者舒俊日前,第十二届中国(深圳)国际文化产业博览交易会在深圳会展中心圆满落幕。在这样一个国家级国际化综合性的文化产业展示交易盛会上,作为徽文化代表,我市...  2条相同新闻  -  百度快照",,,
2016-05-16,黄山新闻网 ,,http://www.newshs.com/tvnews/news/2016/5/16/1463360859241.shtml,“徽文化”精彩亮相2016深圳文博会,,,"5月12号,第十二届中国(深圳)国际文化产业博览交易会在深圳会展中心开幕。作为徽文化带表,我市十多家文化企业和机构精彩亮相。徽州传统非遗文化的传承与创新,让现场...  百度快照",,,
2016-03-29,21CN ,,http://news.21cn.com/caiji/roll1/a/2016/0329/22/30839167.shtml,“徽文化”首部百科全书式工具书问世,,,"安徽省徽学会会长、安徽师范大学校长王世华表示,该图书编写历时三年,上百位徽学专家、研究者及专业人士参与,填补了徽州文化研究的辞书空白。《徽州文化大辞典》的问世...  2条相同新闻  -  百度快照",,,
2016-03-29,网易新闻 ,,http://news.163.com/16/0329/21/BJBU1H0P00014JB6.html,“徽文化”首部百科全书式工具书问世,,,"中新社合肥3月29日电 (赵强)《徽州文化大辞典》首发式29日在安徽省黄山市举行,这部近340万字并配有大量精美珍贵图片的巨著正式公开发行,标志着“徽文化”首部百科...  9条相同新闻  -  百度快照",,,
2016-05-05,新华网安徽站 ,,http://www.ah.xinhuanet.com/20160505/3111612_c.html,“徽文化”本月12日起将亮相深圳文博会,,,"一年一度的深圳文博会本月即将开启,安徽省也将在会展期间开辟专门展厅、在这项文化交易的盛会上展示徽文化。  3条相同新闻  -  百度快照",,,
2016-03-28,网易财经 ,,http://money.163.com/16/0328/12/BJ8BSHIE00254TI5.html#from=keyscan,安徽黄山乡村旅游节启幕 “徽文化”遇见“新时尚”,,,"3月27日,2016年安徽休宁板桥乡村旅游节“赏呈村油菜花,品板桥泉水鱼”在板桥乡呈村油菜花田拉开序幕。本次活动,游客不仅可以和当地村民一起学习打米粿、舞草龙...  百度快照",,,
2016-03-28,凤凰网 ,,http://finance.ifeng.com/a/20160328/14293505_0.shtml,安徽黄山乡村旅游节启幕 “徽文化”遇见“新时尚”,,,"3月27日,2016年安徽休宁板桥乡村旅游节“赏呈村油菜花,品板桥泉水鱼”在板桥乡呈村油菜花田拉开序幕。 话剧《开垦》表演现场。 成展鹏 摄 漫步在油菜花田中。...  10条相同新闻  -  百度快照",,,
2016-05-01,新华网安徽站 ,,http://www.ah.xinhuanet.com/2016-05/01/c_1118781743.htm,合肥蜀山区井岗镇举办徽文化培训班,,,"    新华网合肥5月1日电(记者 周畅)4月29日上午,一场特殊的“徽文化”知识培训班在合肥市蜀山区井岗镇举办。在安徽省源泉徽文化民俗博物馆内,中国...  百度快照",,,
2016-05-06,黄山新闻网 ,,http://www.newshs.com/t/e/d/2016-5-6/1462494663338.shtml,"歙县三阳镇: 探寻徽杭古道,挖掘和保护徽文化",,,"5月5日,黄山市歙县旅委工作人员前往三阳镇探寻徽杭古道,通过走访鲍善成老师等熟知徽杭古道历史的一批长者了解徽杭古道在三阳镇详细的线路走向,为下一步对徽杭古道...  百度快照",,,
